Buyer_ID,Industry,Date,Country,Avg_Order_Tons,Intent_Score,Good_Payment_History,Engagement_Spike,War_Event,Natural_Calamity,StockMarket_Shock,Currency_Fluctuation,Tariff_News
BUY_0942,Chemicals,2025-07-01,"Annapolis, USA",2759,0.5954938264877757,1,0,1,0,-0.41294409166410073,-0.3306008743673927,0.5040710038566732
BUY_0583,Auto Parts,2022-02-01,"Matsue, Japan",1352,0.707211530875156,1,0,3,0,0.3582554748017466,0.43943162709979655,0.5739114060333979
BUY_0910,Textiles,2025-09-01,"Mainz, Germany",3830,0.7049723584657523,1,0,3,3,0.5796958169706949,-0.2522638359648842,0.6850451757086196
BUY_0801,Electronics,2022-05-01,"Matsue, Japan",393,0.6677556974836015,0,0,2,3,0.66847685928128,0.4709840578768706,0.4396615323705906
BUY_0751,Auto Parts,2024-06-01,"Nagasaki, Japan",2671,0.5252102946488739,1,0,0,0,0.7678036299202171,-0.10164467803409094,0.09537380789802752
BUY_0834,Chemicals,2022-01-01,"Jurong, Singapore",2155,0.6094250359379011,1,1,0,0,0.26347235364682176,-0.40206163461714406,0.6706877646636611
BUY_0507,Electronics,2025-04-01,"Umm Al Quwain, UAE",3196,0.49092226760206964,1,0,3,0,-0.9298247775674,0.4011312392861718,0.9574915578709515
BUY_0227,Steel,2023-10-01,"Tampines, Singapore",2073,0.710462061680402,1,0,2,1,0.2204979565796097,0.3052705972072509,0.7948302616043268
BUY_0829,Auto Parts,2025-11-01,"Hobart, Australia",3393,0.6137889055510839,1,1,3,1,0.25587498659892005,-0.04273919540817939,0.24032276849186684
BUY_0302,Pharma,2023-06-01,"Fujairah, UAE",2872,0.4659519734556589,1,0,3,3,0.08849942899127705,0.1276247009230531,0.5061700856552025
BUY_0119,Steel,2025-09-01,"Victoria, Canada",2627,0.8123868543029737,0,0,0,1,0.4452994047217129,-0.06823246180144205,0.14868439235669673
BUY_0562,Textiles,2024-01-01,"Nancy, France",2010,0.7831174376053398,1,0,0,0,-0.6908556970504649,-0.33302211777098956,0.16656625008440606
BUY_0570,Chemicals,2025-07-01,"Grenoble, France",1141,0.6672595524794421,1,0,0,0,-0.18734505390654932,-0.3332544313740634,0.8406815086175822
BUY_0213,Electronics,2025-12-01,"Natal, Brazil",3440,0.555052083650278,1,0,2,2,0.32034528329391376,0.35052210960497454,0.05688743835614907
BUY_0487,Auto Parts,2024-12-01,"Grenoble, France",1681,0.405927395239816,1,0,2,3,0.3242546977084977,-0.4828779142028381,0.9921514352300481
BUY_0925,Auto Parts,2022-07-01,"Boulder, USA",2344,0.44961815514157166,1,0,1,0,-0.9654120484658348,0.04711131973828098,0.13159407705151016
BUY_0499,Auto Parts,2023-09-01,"Salem, USA",517,0.6718768739117241,1,1,3,1,-0.4869347647780431,-0.06859429633021463,0.15205972777803234
BUY_0134,Pharma,2024-06-01,"Nagasaki, Japan",485,0.757830286151165,1,0,2,1,-0.8838733222178174,-0.20388286938809108,0.4794462287370058
BUY_0255,Electronics,2024-08-01,"Swansea, UK",1601,0.752849374753191,1,0,3,2,-0.1294173370093361,0.4504422340901033,0.10886044664665517
BUY_0695,Steel,2025-03-01,"Kelowna, Canada",3230,0.49607780879248625,1,1,2,2,-0.9510705944821332,-0.42258832577470695,0.4428583095794191
BUY_0849,Electronics,2025-03-01,"Fujairah, UAE",383,0.7509724994985426,1,1,0,0,-0.1439044161158507,-0.4196768943104666,0.5733137445715221
BUY_0808,Textiles,2024-10-01,"Mainz, Germany",838,0.7376914787343166,1,0,1,1,0.7028527888300122,-0.4958028391694348,0.17872012920589753
BUY_0437,Steel,2025-02-01,"Jurong, Singapore",412,0.2791516659579393,0,0,1,3,-0.4471789178126506,0.19995941271383721,0.9434273662502832
BUY_0110,Pharma,2023-11-01,"Vitoria, Brazil",3323,0.5507902193708258,1,0,2,3,0.017155843737430176,0.3156217710403867,0.3425392295096077
BUY_0738,Chemicals,2023-02-01,"Swansea, UK",746,0.6182351231568973,1,0,0,3,0.08433982089142966,0.1327103099661927,0.13778552067509686
BUY_0419,Steel,2022-07-01,"Woodlands, Singapore",401,0.5516726325356991,1,0,3,2,-0.21603777418607972,-0.0015581595650056013,0.017616507141107296
BUY_0394,Textiles,2023-04-01,"Ajman, UAE",2234,0.740430860630588,1,0,2,2,-0.765917034623113,0.0192634144878443,0.11977837988356099
BUY_0369,Electronics,2023-11-01,"Davenport, USA",3281,0.6279861657841334,0,1,3,2,-0.2476697791378446,0.13835430488547773,0.47961375416408336
BUY_0257,Steel,2022-02-01,"Kelowna, Canada",2264,0.7755115594544446,1,0,2,1,0.685176758867335,0.31476868134702485,0.6079571838100452
BUY_0011,Steel,2025-03-01,"Kelowna, Canada",1517,0.4395331435336274,1,0,1,3,0.3122576087344038,-0.29805913548801743,0.8151832322927528
BUY_0537,Electronics,2022-03-01,"Kassel, Germany",1446,0.6646632110455652,1,1,0,3,-0.534440631125042,-0.3429411159008613,0.3807837345921097
BUY_0919,Auto Parts,2025-04-01,"Takayama, Japan",3612,0.6280776041232876,1,0,3,1,-0.07242508848929385,0.2935212646403246,0.4755700767536536
BUY_0622,Textiles,2024-03-01,"Ajman, UAE",1184,0.4443442766948287,1,0,0,1,0.9600008311986628,-0.20334282388193914,0.4537417590943016
BUY_0480,Chemicals,2023-05-01,"Grenoble, France",3057,0.5300177330692513,1,0,2,1,-0.9090440973879261,0.13343203128196013,0.9903977960919648
BUY_0141,Electronics,2023-08-01,"Toowoomba, Australia",1713,0.5783116924520918,1,1,1,1,0.6886670983986753,-0.13098530065405456,0.6817359520656108
BUY_0237,Electronics,2023-09-01,"Hakodate, Japan",3906,0.687886763591746,1,0,3,2,0.9332299845284284,0.22255409661615622,0.6581974082133667
BUY_0811,Auto Parts,2023-12-01,"Toowoomba, Australia",2725,0.6877607016576122,1,1,2,1,-0.43564270870153377,0.21983846135049,0.9152779789128344
BUY_0826,Textiles,2025-04-01,"Hakodate, Japan",3224,0.634645099304273,1,0,0,3,0.1188042317964817,-0.3116070175964262,0.36799966144809604
BUY_0756,Chemicals,2025-04-01,"Tampines, Singapore",2766,0.7242990182276597,1,0,1,0,0.6602338226162452,-0.2787646520820979,0.8719139887586365
BUY_0533,Steel,2024-05-01,"Rostock, Germany",3710,0.32834652856770125,1,0,3,3,0.7816237886276061,-0.13794414982750858,0.8721104087930271
BUY_0093,Electronics,2024-03-01,"Erfurt, Germany",3061,0.7864201623089914,1,0,3,2,-0.9563864137512088,0.2534497102421055,0.391228221283483
BUY_0259,Auto Parts,2024-09-01,"Ulm, Germany",2965,0.4083873001828452,1,0,0,1,0.46215176346909703,0.4033146675661857,0.9897231325547149
BUY_0477,Electronics,2025-03-01,"Kingston, Canada",1938,0.6998640081011703,1,0,2,1,0.8677868762997267,0.3504522733622586,0.009582687713155624
BUY_0246,Chemicals,2022-08-01,"Fujairah, UAE",3971,0.44637260393283984,1,0,0,3,0.12715668555309767,-0.15381469228636113,0.04533130204799407
BUY_0576,Chemicals,2022-09-01,"Takayama, Japan",1621,0.38133358683041985,1,0,3,0,-0.127901558756218,0.2292519731284146,0.6444304935146186
BUY_0321,Electronics,2022-04-01,"Darwin, Australia",2046,0.7629463131654528,1,0,1,3,0.5779543757045875,-0.25623050691727256,0.9691165309407386
BUY_0810,Chemicals,2025-05-01,"Punggol, Singapore",1797,0.47863910070863214,1,1,3,1,0.994641223279541,-0.49593941371312433,0.8815310480420061
BUY_0706,Textiles,2024-06-01,"Salem, USA",2364,0.5750330985795093,1,0,2,2,-0.4644966689209167,-0.1460044304553333,0.8307927228390741
BUY_0573,Electronics,2022-06-01,"Bedok, Singapore",3536,0.4224687943783614,0,1,2,2,-0.6547187184394176,-0.24101782256803328,0.46619103632893844
BUY_0420,Chemicals,2024-02-01,"Ajman, UAE",3217,0.5373680900618119,1,0,3,1,0.29186836960187645,-0.005685751949940365,0.23597557711945139
BUY_0146,Pharma,2025-05-01,"Ras Al Khaimah, UAE",761,0.7726314904091088,1,0,2,0,-0.4159717991185319,0.3797669379095653,0.14002568946988558
BUY_0170,Pharma,2025-01-01,"Kassel, Germany",1251,0.7309139184351146,0,0,2,3,-0.4729770987021902,-0.09065703617105536,0.930703993192474
BUY_0659,Steel,2025-02-01,"Grenoble, France",1147,0.679788798205328,1,0,2,0,-0.11770234990639628,-0.47821105023774446,0.9571065528560324
BUY_0787,Auto Parts,2022-10-01,"Toowoomba, Australia",611,0.343276727195259,0,1,0,0,0.11570769826039085,-0.04427259931975369,0.8971304663109364
BUY_0296,Pharma,2025-12-01,"Joinville, Brazil",3000,0.6364670022425574,1,1,1,1,-0.3978256390695727,0.25453953269538754,0.4908072494527028
BUY_0415,Auto Parts,2023-08-01,"Grenoble, France",3008,0.7053015917294111,1,0,3,3,0.993525169972818,-0.18558997362620466,0.7428166905773317
BUY_0977,Steel,2025-09-01,"Kanazawa, Japan",2923,0.663831194141367,0,0,0,3,0.4635440501739747,0.19342580209959626,0.4681838960287671
BUY_0036,Chemicals,2023-10-01,"Saskatoon, Canada",2561,0.8064501238015791,1,1,0,3,0.24565847392235907,0.08193721399403331,0.7039859218646632
BUY_0999,Electronics,2024-06-01,"Toowoomba, Australia",1069,0.6196115018868196,1,1,1,3,-0.250693816693478,-0.30881696090268373,0.1051882848789717
BUY_0875,Steel,2024-02-01,"Vitoria, Brazil",410,0.5246706312414257,1,0,0,0,0.46889455559737603,0.4534269834008132,0.3149095475267163
BUY_0410,Pharma,2024-12-01,"Nagasaki, Japan",3715,0.8650589361686551,1,1,0,2,0.9593834928716569,0.04922009988686371,0.9719056826516705
BUY_0448,Textiles,2024-11-01,"Tampines, Singapore",3648,0.9494426225180569,1,0,1,2,0.21659522748379367,0.4058605637925271,0.06439294646623639
BUY_0430,Textiles,2024-03-01,"Erfurt, Germany",1973,0.5020454136812917,1,1,1,0,-0.685635056783253,-0.16403635144634787,0.9096137968829121
BUY_0158,Pharma,2025-09-01,"Punggol, Singapore",1142,0.5315811459758095,1,0,1,3,-0.2721222331919142,0.3358513211799543,0.40997972588656684
BUY_0856,Textiles,2025-02-01,"Kassel, Germany",3085,0.6095105266290739,1,1,3,0,0.7200335058190908,-0.46927282034950046,0.36806970521729876
BUY_0377,Steel,2025-09-01,"Umm Al Quwain, UAE",1862,0.7249917925655149,1,0,2,1,0.42532245129349167,0.4050840377609537,0.023089622682200828
BUY_0921,Electronics,2025-11-01,"Davenport, USA",1353,0.5390209612345259,1,0,3,1,0.2935499221638651,0.001898180402664651,0.5519741952717797
BUY_0439,Auto Parts,2023-12-01,"Toowoomba, Australia",1327,0.70847894640431,0,0,1,3,-0.09672663063355302,0.29154100633320024,0.226338278437486
BUY_0074,Pharma,2023-11-01,"Victoria, Canada",2288,0.526381196156759,0,1,1,1,0.4013156577757082,0.18269850477583682,0.43884780971136395
BUY_0710,Pharma,2025-08-01,"Santos, Brazil",3602,0.5690179898326584,1,0,0,3,0.7518678508906496,0.07024812494739952,0.06372332668871827
BUY_0908,Pharma,2025-02-01,"Ulm, Germany",1735,0.6116651203458794,0,0,3,2,0.8555421968136383,0.023192253608692814,0.6291131434804303
BUY_0087,Electronics,2025-12-01,"Geelong, Australia",2541,0.6058213500682202,1,0,3,1,-0.524151675510033,-0.34193869970835067,0.1567043477959481
BUY_0008,Pharma,2023-02-01,"Derry, UK",3309,0.7233648467658926,1,0,0,2,0.3587175798432931,-0.08668743859888972,0.0071300202210060615
BUY_0809,Steel,2022-10-01,"Halifax, Canada",1810,0.5922705842720339,1,1,1,2,0.8849156770665925,-0.3119512468530914,0.08234649574578634
BUY_0667,Auto Parts,2022-06-01,"Hakodate, Japan",1343,0.5240499656203161,1,1,1,3,-0.5796297927569125,-0.055170742402041006,0.625866109615368
BUY_0931,Auto Parts,2023-07-01,"Natal, Brazil",1800,0.5598358295931611,1,1,0,1,-0.3487104461002146,0.1091748793796582,0.6594796782867858
BUY_0515,Steel,2025-03-01,"Geelong, Australia",1470,0.8638039255432295,1,1,2,3,-0.5532571243452622,-0.24577496991749093,0.4192369414973601
BUY_0588,Chemicals,2025-06-01,"Santos, Brazil",1932,0.8893637101827854,1,1,2,0,-0.3306699800309103,0.14364137287872625,0.06767516322559997
BUY_0441,Electronics,2024-04-01,"Kassel, Germany",3960,0.6381610318119978,1,0,0,1,-0.7760540590260134,0.46725462252495187,0.4586284874314659
BUY_0455,Steel,2023-10-01,"Woodlands, Singapore",2621,0.558487345383262,1,0,1,1,-0.6154165535378404,0.3174476505069532,0.22986959120225436
BUY_0350,Pharma,2024-08-01,"Kelowna, Canada",377,0.495073452835923,0,0,0,2,-0.9993805361699881,0.4556554252415336,0.2890497329457792
BUY_0773,Steel,2025-08-01,"Erfurt, Germany",888,0.5841422962948354,0,0,1,1,0.2817833296744141,0.19890257189414295,0.8828853066451842
BUY_0640,Textiles,2022-05-01,"Cuiaba, Brazil",1734,0.4964788743676658,0,1,1,0,0.9490651073247491,0.39388976272219156,0.8763060296667939
BUY_0342,Chemicals,2023-02-01,"Rostock, Germany",3223,0.29526730338791446,0,0,0,1,-0.16278962865616986,0.4207648141223198,0.7357404498934492
BUY_0735,Electronics,2022-04-01,"Annapolis, USA",859,0.7795641789388434,1,1,0,0,0.7054734914638632,-0.46419070558226927,0.01618466893189119
BUY_0804,Chemicals,2023-06-01,"Derry, UK",1466,0.34142246717849417,1,0,1,1,-0.12076553998227024,0.33247800003190886,0.20276920936883913
BUY_0228,Chemicals,2022-04-01,"Erfurt, Germany",989,0.504381521352358,1,1,3,0,0.41671787207732236,0.153130670289656,0.22931895030765392
BUY_0917,Steel,2022-08-01,"Kalba, UAE",1336,0.8177558821165235,0,0,1,2,0.5830652373337839,-0.1396015948804854,0.2641103901790758
BUY_0309,Electronics,2023-10-01,"Norwich, UK",2051,0.7875987964407406,0,0,3,0,0.6386922974435421,0.24883918846185116,0.11546977517788792
BUY_0256,Textiles,2024-03-01,"Natal, Brazil",2769,0.5809797046342711,1,0,1,0,-0.14381424675011245,0.08114791497326046,0.03291376866117368
BUY_0962,Pharma,2023-10-01,"Fujairah, UAE",2582,0.4285207014974941,1,0,0,2,-0.604838111299046,0.0499210705196631,0.5980183648366367
BUY_0370,Textiles,2025-05-01,"Victoria, Canada",3906,0.5658384403885248,1,1,2,1,0.01250346899465371,0.35918189011067614,0.6580925609396678
BUY_0978,Chemicals,2022-09-01,"Cairns, Australia",1704,0.46019597795321976,1,0,3,3,0.5034340829569668,0.29235096435493046,0.8101266350119591
BUY_0383,Steel,2022-02-01,"Grenoble, France",1630,0.5798070217840872,1,0,1,2,-0.878779285764373,-0.38885217253289106,0.26369825545106695
BUY_0699,Electronics,2024-08-01,"Takayama, Japan",1709,0.563945245255094,1,0,1,0,-0.4369299197862113,-0.46708141323604624,0.9979093217902862
BUY_0857,Steel,2024-05-01,"Geelong, Australia",1996,0.5467577599889012,1,1,2,2,-0.28072651364199497,0.03731025900361051,0.6713340311030056
BUY_0627,Electronics,2023-09-01,"Rostock, Germany",3782,0.5559990203041894,1,0,3,2,-0.21303889882274762,-0.028705171466683277,0.8709206608498986
BUY_0395,Steel,2025-03-01,"Santos, Brazil",1752,0.47318517242925373,1,0,2,3,-0.9678823546397726,0.005867298528688392,0.16332240971430856
BUY_0911,Steel,2022-09-01,"Ajman, UAE",350,0.8132543824927273,1,0,3,2,-0.656729965169254,-0.09132402120780281,0.6715335290546288
BUY_0561,Electronics,2022-01-01,"Annapolis, USA",1340,0.7336935317683241,1,0,3,3,0.75864331853012,0.42478590971401364,0.7819942855110603
BUY_0779,Steel,2022-02-01,"Boulder, USA",618,0.6676459216127562,0,0,2,0,0.9291603716033057,0.13630267181905564,0.30469634008628943
BUY_0624,Chemicals,2024-02-01,"Kanazawa, Japan",216,0.7744790278442065,1,0,2,2,0.48837221446318635,0.389964607500909,0.7086035243406688
BUY_0980,Pharma,2025-03-01,"Inverness, UK",2159,0.40753920154044176,1,1,2,1,-0.3099586667790668,-0.05566483291703006,0.5051579186281667
BUY_0366,Chemicals,2023-08-01,"Matsue, Japan",3460,0.6261732299231604,1,0,2,2,0.5181819227920541,0.0781406737621203,0.48017344185958954
BUY_0805,Auto Parts,2023-09-01,"Fujairah, UAE",3660,0.5967897753136202,1,0,3,1,0.299161889235678,-0.22916785966004072,0.2928128551047844
BUY_0503,Steel,2023-07-01,"Dijon, France",1996,0.6529456124584301,0,0,2,0,0.8506561077283274,-0.20291134681275924,0.2984941127873687
BUY_0460,Textiles,2023-10-01,"Derry, UK",3621,0.7669158776722582,1,0,2,3,-0.8326731798976337,0.010996791934342443,0.11468124237867017
BUY_0755,Steel,2024-11-01,"Boulder, USA",292,0.7206869453606463,1,0,0,2,-0.5318750148558502,-0.22436462998380546,0.8156159153470276
BUY_0556,Textiles,2022-06-01,"Victoria, Canada",3440,0.6216332635309003,1,0,2,1,0.7799949651622642,0.1615820213755933,0.05495787465006641
BUY_0217,Auto Parts,2024-07-01,"Santos, Brazil",3592,0.6204887276097589,1,0,1,3,-0.2034871816859769,0.042946584571841306,0.3688979435205936
BUY_0264,Chemicals,2022-05-01,"Tampines, Singapore",3854,0.5622229342005973,1,1,2,1,0.7675549164171731,0.06665607760206238,0.6340880576141181
BUY_0332,Pharma,2025-06-01,"Santos, Brazil",1934,0.35036860909492007,0,1,0,0,0.7047002333676682,0.1832083095475865,0.12481766904184266
BUY_0323,Steel,2025-03-01,"Savannah, USA",3125,0.4206068489916618,0,1,0,2,-0.7641873763594316,0.07720223612595745,0.8529070877254149
BUY_0714,Chemicals,2022-06-01,"Darwin, Australia",1504,0.7114698269787301,1,0,3,0,0.5569366798303701,0.239289628746437,0.05651462438806232
BUY_0144,Chemicals,2023-11-01,"Derry, UK",904,0.392092718912164,1,0,2,3,-0.04259559829842896,-0.2851035664257682,0.172754646011967
BUY_0611,Steel,2025-05-01,"Cuiaba, Brazil",3020,0.7765469045322729,1,0,1,0,0.7112491323517542,0.14918928463649317,0.1985829782260834
BUY_0357,Electronics,2023-05-01,"Santos, Brazil",1963,0.6178786219511387,0,1,3,0,-0.8581841553363165,-0.12578720426094203,0.30708241308334117
BUY_0651,Electronics,2022-12-01,"Salem, USA",1706,0.595712887258339,1,0,2,2,0.08955923074019934,0.46884240709839153,0.8761397846840072
BUY_0927,Electronics,2024-10-01,"Bedok, Singapore",3918,0.8180502261110927,0,0,3,0,-0.6084323862791903,0.30978402673831384,0.4506882886051886
BUY_0396,Chemicals,2023-10-01,"Matsue, Japan",1900,0.5826945557683758,0,0,1,0,-0.7859786547911582,-0.43774941005854573,0.6407333593074455
BUY_0701,Steel,2023-09-01,"Kelowna, Canada",3276,0.3621656931201076,1,1,1,3,0.37702437681912615,0.0618138803383087,0.7511916364513858
BUY_0488,Pharma,2024-07-01,"Grenoble, France",3165,0.7351507986303173,1,1,2,0,-0.6841072551564638,0.19882058124428204,0.6135146827175125
BUY_0691,Auto Parts,2023-02-01,"Hobart, Australia",3999,0.5757092780155108,1,1,1,0,0.5236261937517275,-0.41546738470642763,0.6673986245608076
BUY_0187,Auto Parts,2023-07-01,"Joinville, Brazil",1729,0.1287878188055181,0,0,1,1,-0.3863237385947633,-0.11696164958173816,0.10782367385194702
BUY_0548,Pharma,2025-08-01,"Darwin, Australia",731,0.36617958458731237,1,0,3,1,0.5793988606310294,0.44168920844194914,0.6098116579787016
BUY_0564,Chemicals,2022-07-01,"Vitoria, Brazil",3398,0.8796405551828508,1,1,2,3,-0.34122535602680726,-0.43677566074936636,0.39551694310755714
BUY_0465,Electronics,2023-01-01,"Grenoble, France",3460,0.7158344900224937,0,0,0,3,-0.8540802721740903,0.04999748548735783,0.6532902447594835
BUY_0162,Chemicals,2022-05-01,"Hakodate, Japan",2128,0.5310153236017132,0,1,2,0,0.5951311050690438,-0.06088422571736052,0.722233256187194
BUY_0530,Pharma,2025-01-01,"Kalba, UAE",2922,0.7363850913274455,1,0,0,3,-0.44625896606968674,0.20412235423243463,0.14841012338263715
BUY_0361,Auto Parts,2023-11-01,"Woodlands, Singapore",281,0.6298331933033531,1,1,3,0,-0.8980519284166772,0.314423567079152,0.9308370315599105
BUY_0782,Pharma,2024-02-01,"Davenport, USA",3506,0.6216272987263394,1,0,3,1,0.5705893334453465,0.23293262201752252,0.721465600358349
BUY_0095,Steel,2023-04-01,"Kassel, Germany",1855,0.5397762477588767,1,0,3,2,0.09593559358785608,0.17386539391968814,0.38816144796031693
BUY_0077,Steel,2025-02-01,"Reims, France",3664,0.4927106221027231,1,1,1,2,-0.6847279283340388,-0.24518237635561857,0.6937260614624422
BUY_0633,Electronics,2024-02-01,"Reims, France",3349,0.2824242468007325,1,0,1,0,0.4343737794505429,0.161190899731938,0.7256918489147458
BUY_0553,Auto Parts,2024-03-01,"Bath, UK",3117,0.488936102896931,1,1,1,3,0.15150016704062108,-0.16850772674511716,0.8087422290211197
BUY_0409,Auto Parts,2025-05-01,"Geelong, Australia",2547,0.4611323011104568,1,1,1,0,0.7954104529451609,0.22539124615894446,0.18510873042784526
BUY_0934,Textiles,2024-04-01,"Victoria, Canada",3892,0.5012734968585535,1,0,0,0,0.005298669244564458,0.10156206882190033,0.14778413347831776
BUY_0214,Textiles,2023-02-01,"Nagasaki, Japan",3691,0.752010289644756,1,1,3,0,0.5892535820535632,-0.4518492108267991,0.06715778238282133
BUY_0559,Auto Parts,2023-07-01,"Grenoble, France",2800,0.8587557884697024,1,0,1,2,-0.15228421166145667,0.22701245469972398,0.6587776784877045
BUY_0748,Textiles,2025-02-01,"Tampines, Singapore",2302,0.5467830168974464,0,0,1,3,-0.3241971484498738,-0.07303360580899076,0.04651849634506866
BUY_0638,Pharma,2024-01-01,"Jurong, Singapore",1753,0.6967261934331338,1,0,1,1,-0.05547307840956939,0.38907491674671957,0.47190910991458757
BUY_0476,Pharma,2025-12-01,"Santos, Brazil",658,0.44519915155014395,1,0,0,2,0.15291971291846784,0.4062673972898302,0.8607948898601703
BUY_0901,Auto Parts,2022-10-01,"Tampines, Singapore",686,0.5793388351413632,1,0,2,0,0.5643880720929051,-0.32277761669353033,0.7878331881854967
BUY_0990,Chemicals,2024-04-01,"Reims, France",2013,0.3009008059981138,0,0,0,2,0.03051072822515377,-0.23200355120463634,0.06313016032445307
BUY_0209,Steel,2025-03-01,"Reims, France",304,0.5499362091764044,0,0,1,0,-0.6082556298417252,0.24448838994926625,0.10888161603116575
BUY_0881,Steel,2024-08-01,"Punggol, Singapore",2886,0.32612913871605165,1,0,0,0,-0.11956205405799603,0.10608934055653674,0.6597044821470919
BUY_0104,Pharma,2025-08-01,"Cuiaba, Brazil",1651,0.36525354427498546,1,0,0,0,0.4816353158642306,0.22944398832654977,0.9855193569028654
BUY_0621,Electronics,2025-05-01,"Fujairah, UAE",403,0.8863945575939695,1,0,3,2,-0.3372138246069676,-0.4924589072840013,0.4793522892158333
BUY_0912,Chemicals,2023-01-01,"Natal, Brazil",1273,0.6251425478294067,1,0,0,0,-0.5760818194840529,0.0157361044143699,0.1490422091752075
BUY_0013,Auto Parts,2023-01-01,"Toowoomba, Australia",1878,0.8208206742247678,1,1,3,0,0.44064855465280295,-0.01831223133846205,0.4799564934633127
BUY_0039,Electronics,2025-04-01,"Nantes, France",1158,0.8442941546821862,1,0,3,3,-0.6084497771737276,-0.046162118743019565,0.7634178142206718
BUY_0091,Auto Parts,2025-04-01,"Geelong, Australia",2012,0.415649570925833,0,1,3,3,-0.04586650086545507,0.4885246673259216,0.5275259236745986
BUY_0041,Steel,2023-01-01,"Ras Al Khaimah, UAE",2270,0.8400843761054939,0,0,0,2,-0.4988574171557043,0.39593449629190214,0.6717727263622298
BUY_0803,Steel,2022-09-01,"Woodlands, Singapore",3092,0.5064072875638098,0,1,0,1,0.9755466642742447,0.4719141301256846,0.5690731955900737
BUY_0898,Textiles,2025-09-01,"Natal, Brazil",2077,0.4761968014557141,1,0,3,1,0.8469520756367674,0.2516205508448137,0.08022429180102997
BUY_0371,Steel,2024-11-01,"Umm Al Quwain, UAE",2463,0.179427644496312,1,0,3,2,-0.2737431143078559,0.41698339718140254,0.4327064492487037
BUY_0656,Pharma,2024-04-01,"Cuiaba, Brazil",2746,0.6181978848384836,1,1,3,2,-0.02092091581169142,-0.21454227971284923,0.4759759686597461
BUY_0814,Textiles,2024-08-01,"Inverness, UK",897,0.7850087898614071,1,0,0,1,0.127634961150342,0.2617208910951879,0.6601879974978584
BUY_0088,Textiles,2024-08-01,"Kanazawa, Japan",809,0.6195358625774308,0,1,1,0,0.977313109828025,-0.4783582053917643,0.5408120707980756
BUY_0107,Steel,2025-03-01,"Bedok, Singapore",2192,0.6068711952797394,1,0,1,0,0.5520979177387606,0.06743925126447292,0.32564649218745323
BUY_0057,Electronics,2024-05-01,"Savannah, USA",3774,0.644828769562587,1,0,2,0,0.37283978799528383,-0.24220233783587408,0.17869295228631332
BUY_0861,Electronics,2022-05-01,"Annapolis, USA",3536,0.6186515377321695,1,0,3,3,0.8907162689130652,-0.3635488817295415,0.4862855723513465
BUY_0318,Chemicals,2025-01-01,"Ulm, Germany",1023,0.7698297287581022,1,1,0,1,-0.9927065944306475,-0.4160442969290984,0.7056459363630133
BUY_0531,Electronics,2023-08-01,"Natal, Brazil",2013,0.44820870802276125,0,0,3,2,-0.20463772970993133,0.1618292896781035,0.6797086292790951
BUY_0097,Auto Parts,2024-10-01,"Dijon, France",245,0.4587277467829004,1,0,2,0,0.6349528786098413,0.3378257199236009,0.2299896132914453
BUY_0067,Auto Parts,2022-12-01,"Grenoble, France",3695,0.6525863186418817,0,1,3,0,0.9582243394896046,0.21545096364912386,0.9958862757597158
BUY_0662,Pharma,2024-08-01,"Kingston, Canada",3743,0.5738430438894149,0,0,1,2,0.4053980656344638,0.3537631020019776,0.45302401360120637
BUY_0478,Textiles,2022-10-01,"Ulm, Germany",1632,0.9422854374771257,1,0,0,2,-0.35382250541089544,0.32463146798911324,0.9664193168045985
BUY_0933,Electronics,2023-05-01,"Hobart, Australia",2970,0.3497977284498441,1,0,1,0,0.816765094742528,0.31758268784933597,0.9576043711161709
BUY_0010,Textiles,2022-08-01,"Halifax, Canada",2819,0.5402691114421165,1,0,3,2,-0.9189609491206601,-0.41171750141508356,0.2686677846278276
BUY_0643,Auto Parts,2024-06-01,"Umm Al Quwain, UAE",3241,0.2038821546636893,1,0,2,2,-0.8777247399755528,-0.11885668470702138,0.9307393963624127
BUY_0551,Steel,2025-01-01,"Hakodate, Japan",791,0.5576124925324525,1,1,3,1,-0.18361383636516404,-0.011790021723508182,0.21095271925275338
BUY_0399,Electronics,2023-01-01,"Kanazawa, Japan",3234,0.6616715299979464,1,1,1,1,-0.8719998344952262,0.028344693436554214,0.5953107518434502
BUY_0485,Steel,2024-11-01,"Mainz, Germany",258,0.4659107515498625,1,0,1,3,-0.11168185537499942,-0.12403889783864608,0.8422820987482158
BUY_0865,Auto Parts,2023-04-01,"Natal, Brazil",3888,0.7498926960351762,1,0,2,1,0.6452498553571202,-0.4089336440125274,0.22816733438058445
BUY_0070,Textiles,2022-03-01,"Dijon, France",3457,0.4462575703302477,1,0,0,3,-0.10936076355249624,-0.19937944014435793,0.08159163038692696
BUY_0199,Auto Parts,2025-06-01,"Woodlands, Singapore",967,0.48739785194225166,1,0,2,0,-0.572574050294842,0.009722705566481027,0.08845574068553652
BUY_0854,Pharma,2024-06-01,"Victoria, Canada",1632,0.39083751521116417,1,0,3,1,0.9611842476095747,0.11400833903893737,0.09929334629680364
BUY_0113,Steel,2024-06-01,"Halifax, Canada",3185,0.5368648592137589,1,0,1,2,0.09300342779576609,-0.17164221486698072,0.88948999039953
BUY_0188,Pharma,2025-12-01,"Salem, USA",2008,0.71906372146487,1,1,1,3,-0.7961361864388599,-0.3444599084995127,0.3934135763504242
